productID,lastVisitedTime,avgRating,name,price,discount,brand,description,imgURL,visibility,isDeleted
CM6059,2020-04-13T15:06:55,0,Women's adidas Swim Ozor 2.0 Slippers,12.99,0,Adidas,"The simple and stylish adidas Ozor 2.0 slippers for women. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting.","[""https://shop.adidas.co.in/#!product/CM6059_ozor2.0ws""]",1,0
CJ8016,2020-04-13T15:06:55,0,MEN'S ADIDAS RUNNING KYLEN 1.0 SHOES,49.99,0,Adidas,The adidas Kylen 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CJ8016_kylen10""]",1,0
CL7428,2020-04-13T15:06:55,0,Men's adidas Sport Inspired Arcadeis Shoes,45.99,0,Adidas,These men's running-inspired shoes cradle your feet with a net mesh upper. Pillow-soft Cloudfoam cushioning in the midsole and Rubber outsole provides comfort that lasts all day long.,"[""https://shop.adidas.co.in/#!product/CL7428_arcadeisms""]",1,0
EE4843,2020-04-13T15:06:55,0,Women's adidas Originals ZX Torsion Shoes,119.99,0,Adidas,"ZX has always stood for innovation. These women's shoes build on that legacy by combining full-length energy-returning Boost with an X-shaped Torsion System Bar for extra stability. A mesh upper has suede, leather and reflective elements for a textured look.","[""https://shop.adidas.co.in/#!product/EE4843_zxtorsionw""]",1,0
CK9670,2020-04-13T15:06:55,0,Men's adidas Sport Inspired Zeta 1.0 Shoes,59.99,0,Adidas,The adidas Zeta 1.0 running-inspired shoes for men give optimum cushioning to your feet with full-length CLOUDFOAM and its breathable knit upper ensures maximum ventilation. It's smart style details balance the clean design and the rubber outsole provides best durability.,"[""https://shop.adidas.co.in/#!product/CK9670_zeta10m""]",1,0
EE7740,2020-04-13T15:06:55,0,Men's adidas Originals Temper Run Shoes,129.99,0,Adidas,"Born in the '90s, built for today. These men's shoes have a chunky look with aggressive lines and flashy reflective details. The shock-absorbing adiPRENE midsole gets extra flexibility from a Torsion System Bar.","[""https://shop.adidas.co.in/#!product/EE7740_temperrun""]",1,0
EE8969,2020-04-13T15:06:55,0,Men's adidas Originals Forest Grove Shoes,79.99,0,Adidas,"Inspired by a game-changing running shoes from the archives, this shoe is built for everyday wear. A suede upper shows off classic 3-Stripes styling. A mesh-wrapped EVA midsole echoes vintage looks from the archives.","[""https://shop.adidas.co.in/#!product/EE8969_forestgrove""]",1,0
BZ0087,2020-04-13T15:06:55,0,MEN'S ADIDAS ORIGINALS CAMPUS SHOES,79.99,0,Adidas,"This men's classic sneaker stays close to its trendsetting '80s design, while staying modern for today's streets. Boasting a suede upper with contrast 3-Stripes and heel patch, these shoes feature a reinforced toe cap. The cupsole leaves a herringbone-pattern footprint for a retro twist.","[""https://shop.adidas.co.in/#!product/BZ0087_campus""]",1,0
F36256,2020-04-13T15:06:55,0,Men's adidas Sport Inspired Questar Flow Shoes,69.99,0,Adidas,Light on your feet. Ready for the streets. These running-inspired shoes give the textured knit upper a modern edge with floating 3-Stripes integrated into the lacing system. Ultra-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.,"[""https://shop.adidas.co.in/#!product/F36256_questarflow""]",1,0
EE5362,2020-04-13T15:06:55,0,Men's adidas Originals Continental 80 Shoes,79.99,0,Adidas,"Dial it back to the '80s, when sneakers designed for tennis and aerobics became everyday staples. These shoes are an authentic reissue of the late-'80s adidas Continental. Made of soft suede, they come with a distinctive split cupsole.","[""https://shop.adidas.co.in/#!product/EE5362_continental80""]",1,0
F35762,2020-04-13T15:06:55,0,Men's adidas Sport Inspired Lite Racer Clean Shoes,45.99,0,Adidas,A flashy racer style in a sleek package. A sandwich mesh upper gives these running-inspired shoes an airy feel. Tongue and heel pulls allow for easy on and off. Lightweight cushioning offers superior comfort.,"[""https://shop.adidas.co.in/#!product/F35762_literacercln""]",1,0
EE5837,2020-04-13T15:06:55,0,Men's adidas Originals Forest Grove Shoes,65.99,0,Adidas,"Based on the game-changing Oregon running shoes, the Forest Grove was released in 1982, at a time when recreational jogging was an American obsession. This update has a lightweight mesh upper with plush nubuck and a distinctive web-wrapped midsole that stays true to the original design.","[""https://shop.adidas.co.in/#!product/EE5837_forestgrove""]",1,0
EE4576,2020-04-13T15:06:55,0,Men's adidas Original X_PLR Shoes,75.99,0,Adidas,"Fresh racer style for daily wear. Inspired by modern running shoes, the X_PLR has a clean low top look for exploring urban streets. These sneakers feature a soft knit upper for a snug, sock-like feel. Faux leather details add modern texture. Everything rides on a lightweight EVA midsole for all-day comfort.","[""https://shop.adidas.co.in/#!product/EE4576_x_plr""]",1,0
EE6991,2020-04-13T15:06:55,0,Men's adidas Originals EQT Gazelle Shoes,89.99,0,Adidas,"The Equipment Gazelle takes inspiration from a late '90s running style. Featuring a lightweight textile upper, these trainers fuse the archive design with modern details. Supple leather overlays combine with bright colours to give an authentic '90s and early '00s look.","[""https://shop.adidas.co.in/#!product/EE6991_eqtgazelle""]",1,0
EE6012,2020-04-13T15:06:55,0,Men's Originals Crazy BYW X 2.0 Shoes,149.99,0,Adidas,"Inspired by '90s basketball style, these shoes meld sport, style and culture. This low top version of the classic Crazy BYW shows off a camouflage-inspired look. Torsion System plates in the sole add stability, and energy-returning Boost in the midsole responds to every step.","[""https://shop.adidas.co.in/#!product/EE6012_crazybywx20""]",1,0
EE4470,2020-04-13T15:06:55,0,Men's adidas Originals U_Path Run Shoes,75.99,0,Adidas,"The U_Path Run offers a sleek combination of retro and modern. These shoes are built of soft, breathable mesh for everyday wear. The D-ring lacing system adds a distinctive look and the bungee heel piece gives extra support. A lightweight EVA midsole adds all-day wearability.","[""https://shop.adidas.co.in/#!product/EE4470_u_pathrun""]",1,0
EE6327,2020-04-13T15:06:56,0,Men's adidas Originals SC Premiere Shoes,109.99,0,Adidas,Classic tennis style is reimagined for today with a wavy multilayer look. These shoes are made of supple leather and built with a big midsole that adds extra attitude.,"[""https://shop.adidas.co.in/#!product/EE6327_scpremiere""]",1,0
AQ8530,2020-04-13T15:06:56,0,MEN'S ADIDAS ORIGINALS SKATEBOARDING SEELEY SHOES,69.99,0,Adidas,"Old-school skate style graduates to a new look and feel. These shoes boast a smooth, abrasion-resistant upper that stands up to abuse and a lightly padded mid-top cut for better ankle protection and support. A vulcanized rubber outsole sticks to your board for great control.","[""https://shop.adidas.co.in/#!product/AQ8530_seeley""]",1,0
CI9990,2020-04-13T15:06:56,0,Men's adidas RUNNING TORIL 1.0 SHOES,49.99,0,Adidas,"Designed to go the distance, these adidas Toril 1.0 running shoes for men give optimum cushioning to your feet with EVA midsole and its Textile and Mesh upper inspires comfortable familiarity. It's smart style details balance the clean design and the rubber outsole provides best durability.","[""https://shop.adidas.co.in/#!product/CI9990_toril10m""]",1,0
EE7064,2020-04-13T15:06:56,0,Men's adidas Originals Rivalry Low Shoes,75.99,0,Adidas,80s B-ball style made for the streets. A soft leather upper gives these comfortable shoes a flexible feel. Pops of seasonal color add a fresh vibe. An archival tongue label and stitched-on leather 3-Stripes stay true to the original design.,"[""https://shop.adidas.co.in/#!product/EE7064_rivalrylow""]",1,0
F36417,2020-04-13T15:06:56,0,Men's adidas Sport Inspired Court Adapt Shoes,59.99,0,Adidas,"These tennis-inspired shoes elevate their style game off the court with a knit upper and decorative laces. The slip-on look has a seamless, sock-like construction with an ultra-soft Cloudfoam sockliner for added comfort throughout your day.","[""https://shop.adidas.co.in/#!product/F36417_courtadapt""]",1,0
EE4808,2020-04-13T15:06:56,0,Men's adidas Originals EQT Gazelle Shoes,89.99,0,Adidas,"The Equipment Gazelle takes inspiration from a late '90s running style. Made of supple leather, these trainers fuse the archive design with modern details. Textured overlays give an authentic '90s and early '00s look.","[""https://shop.adidas.co.in/#!product/EE4808_eqtgazelle""]",1,0
F36431,2020-04-13T15:06:56,0,Men's Sport Inspired Advantage Shoes,59.99,0,Adidas,"Stripped-down sports style. Showing off a clean look, these tennis-inspired shoes have a smooth leather upper. Perforated 3-Stripes detail the sides. A cushioned sockliner brings comfort to every step.","[""https://shop.adidas.co.in/#!product/F36431_advantage""]",1,0
B44669,2020-04-13T15:06:56,0,MEN'S ADIDAS RUNNING 8K SHOES,55.99,0,Adidas,"Give a boost to your running or jogging sessions wearing these 8K running shoes for men. Featuring mesh and suede upper, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the grooved rubber outsole will provide better traction on the different surfaces.","[""https://shop.adidas.co.in/#!product/B44669_8k""]",1,0
B43745,2020-04-13T15:06:56,0,MEN'S ADIDAS SPORT INSPIRED CAFLAIRE SHOES,55.99,0,Adidas,"Sleek, slim style that goes with everything, these low top tennis-inspired shoes are made of premium nubuck with super-soft suede overlays for a luxurious feel. Smooth waxed laces give the shoes a sophisticated look","[""https://shop.adidas.co.in/#!product/B43745_caflaire""]",1,0
CJ8021,2020-04-13T15:06:56,0,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,45.99,0,Adidas,"These Erdiga 4.0 running shoes for men will add a fresh vigour to your workout sessions. Featuring mesh upper and lining, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the rubber outsole ensures better traction on different surfaces.","[""https://shop.adidas.co.in/#!product/CJ8021_erdiga40""]",1,0
CM4549,2020-04-13T15:06:56,0,Men's adidas Sport Inspired Glenn M Shoes,24.99,0,Adidas,The adidas Glenn M shoes for men crafted with Mesh upper for added comfort and breathability. They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.,"[""https://shop.adidas.co.in/#!product/CM4549_glennm""]",1,0
EE8374,2020-04-13T15:06:56,0,Men's adidas Sport Inspired Questar Ride Shoes,75.99,0,Adidas,Enjoy comfort and stability in these durable running-inspired shoes for men. They feature an airy mesh upper and a Cloudfoam midsole that cushions every stride. The moulded heel counter offers a snug fit.,"[""https://shop.adidas.co.in/#!product/EE8374_questarride""]",1,0
CL4154,2020-04-13T15:06:56,0,Men's adidas Sport Inspired Shoes,26.99,0,Adidas,The adidas running-inspired shoes for men. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet on the run. Durable and non slippery one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground.,"[""https://shop.adidas.co.in/#!product/CL4154_drogom""]",1,0
CL7609,2020-04-13T15:06:56,0,Men's adidas Running Fluo Shoes,37.99,0,Adidas,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.","[""https://shop.adidas.co.in/#!product/CL7609_fluom""]",1,0
CK9456,2020-04-13T15:06:56,0,Men's adidas Running Norad Shoes,49.99,0,Adidas,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry.","[""https://shop.adidas.co.in/#!product/CK9456_noradm""]",1,0
EG4372,2020-04-13T15:06:56,0,Men's Sport Inspired Court Adapt Shoes,59.99,0,Adidas,"These tennis-inspired shoes elevate their style game off the court with a knit upper and decorative laces. The slip-on look has a seamless, sock-like construction with an ultra-soft Cloudfoam sockliner for added comfort throughout your day.","[""https://shop.adidas.co.in/#!product/EG4372_courtadapt""]",1,0
CJ8987,2020-04-13T15:06:56,0,MEN'S ADIDAS OUTDOOR TERREX CMTK SHOES,49.99,0,Adidas,"Ready to conquer the mountain, these men's Terrex CMTK shoes keep you fast and stable over alpine terrain. Developed with athlete insights, these shoes are extremely lightweight and provide extraordinary grip for competitive racing. The mesh and ripstop upper has a breathable, sock-like construction for an optimal fit and comfort, while an EVA midsole cushions against impacts.","[""https://shop.adidas.co.in/#!product/CJ8987_terrexcmtkind""]",1,0
EG4303,2020-04-13T15:06:56,0,Men's Sport Inspired Caflaire Shoes,55.99,0,Adidas,"Sleek, slim style that goes with everything, these low top tennis-inspired shoes are made of premium nubuck with super-soft suede overlays for a luxurious feel. Smooth waxed laces give the shoes a sophisticated look","[""https://shop.adidas.co.in/#!product/EG4303_caflaire""]",1,0
BB7616,2020-04-13T15:06:56,0,MEN'S ADIDAS RUNNING FLUIDCLOUD NEUTRAL SHOES,59.99,0,Adidas,"Feel as cool as you look with this adidas FluidCloud Neutral shoes for men. CLOUDFOAM provides instant step in-comfort, long-lasting responsive cushioning and a super-plush feel. The durable rubber outsole gives ultimate durability for a long session.","[""https://shop.adidas.co.in/#!product/BB7616_fluidcloudneutralm""]",1,0
EE5603,2020-04-13T15:06:56,0,Men's adidas Originals Nizza Shoes,59.99,0,Adidas,"adidas Originals brings back a classic with these Nizza Low shoes. Originally conceived as basketball trainers, their clean looks and casual design made them a style hit on the streets","[""https://shop.adidas.co.in/#!product/EE5603_nizza""]",1,0
EE8970,2020-04-13T15:06:56,0,Men's adidas Originals Forest Grove Shoes,79.99,0,Adidas,"Inspired by a game-changing running shoes from the archives, this shoe is built for everyday wear. A suede upper shows off classic 3-Stripes styling. A mesh-wrapped EVA midsole echoes vintage looks from the archives.","[""https://shop.adidas.co.in/#!product/EE8970_forestgrove""]",1,0
CJ8113,2020-04-13T15:06:57,0,MEN'S ADIDAS RUNNING ERDIGA 3.0 SHOES,42.99,0,Adidas,The adidas Erdiga 3.0 shoes for men crafted with Mesh-Synthetic upper for added comfort. The IMEVA midsole provides optimized cushioning and rebounding. The outsole is made of high durable rubber.,"[""https://shop.adidas.co.in/#!product/CJ8113_erdiga3m""]",1,0
CL7463,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Zeta 2.0 Shoes,45.99,0,Adidas,Fresh running-inspired style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush IMEVA midsole and Rubber outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides.,"[""https://shop.adidas.co.in/#!product/CL7463_zeta20ms""]",1,0
F97210,2020-04-13T15:06:57,0,Men's adidas Sport Inspired VL Court 2.0 Shoes,55.99,0,Adidas,"A timeless skate style. These shoes have a modern knit upper finished with suede details and tonal 3-Stripes. The shoes ride on a smooth rubber cupsole, and a cushioned sockliner keeps them comfortable.","[""https://shop.adidas.co.in/#!product/F97210_vlcourt20""]",1,0
B44732,2020-04-13T15:06:57,0,MEN'S ADIDAS SPORT INSPIRED CLOUDFOAM LITE RACER SHOES,59.99,0,Adidas,"Move through your day with ease and streamlined style in these running-inspired shoes. The breathable upper is made of sporty closed mesh, while Cloudfoam cushioning provides all-day comfort.","[""https://shop.adidas.co.in/#!product/B44732_cfliteracer""]",1,0
F34411,2020-04-13T15:06:57,0,Men's adidas Football Nemeziz 19.3 Indoor Shoes,59.99,0,Adidas,"Nemeziz isn't just a shoe. It's a commitment that skills should be about wins, not likes. If you'd take celebrity over silverware, get out of here. But if you're ready to rip up the field to carry your team to victory, read on. Showing off Messi's logo, the hard-wearing textile upper on these soccer shoes supports you through every twist and turn.","[""https://shop.adidas.co.in/#!product/F34411_nemeziz193in""]",1,0
EE6807,2020-04-13T15:06:57,0,Men's adidas Sport Inspired VL Court 2.0 Shoes,55.99,0,Adidas,A skate-inspired look with smooth style. The sleek leather upper of these shoes is elevated with soft suede details and stitched-on 3-Stripes. A cushioned sockliner provides comfort throughout the day.,"[""https://shop.adidas.co.in/#!product/EE6807_vlcourt20""]",1,0
F35515,2020-04-13T15:06:57,0,Men's adidas Football Copa 19+ Firm Ground Cleats,229.99,0,Adidas,"Copa isn't just a cleat. It's an agreement that every fleeting touch should leave a lasting impression. If you can't make your mark on a match, move along. But if you're ready to take your touch to a new dimension, keep reading. These soccer cleats seamlessly fuse a stretchy knit textile collar with a soft, ridged K-leather vamp. The result is secure lockdown, wraparound comfort and smooth-as-silk ball contact.","[""https://shop.adidas.co.in/#!product/F35515_copa19plusfg""]",1,0
F35615,2020-04-13T15:06:57,0,Men's adidas Football Predator 19.3 Indoor Shoes,59.99,0,Adidas,"If you know which strings will have your rivals dancing to your tune, you're ready to lace up Predator. Built for precision on indoor surfaces, these soccer shoes have a supportive mesh upper that wraps around your foot, locking you in for total control. Embossing on the surface adds confidence to every touch.","[""https://shop.adidas.co.in/#!product/F35615_predator193in""]",1,0
CK9466,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Quickspike Shoes,39.99,0,Adidas,"These men's running-inspired shoes feature a breathable mesh upper with a comfort collar, while a moulded overlay provides lightweight support. The soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.","[""https://shop.adidas.co.in/#!product/CK9466_quickspikem""]",1,0
F36650,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Lite Racer Reborn Shoes,59.99,0,Adidas,"These shoes evolve a running-inspired style for the modern streets. The textile upper boasts seamless 3-Stripes, while ultra-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.","[""https://shop.adidas.co.in/#!product/F36650_literacerrbn""]",1,0
BC1040,2020-04-13T15:06:57,0,Men's adidas Running PureBounce+ Street Shoes,79.99,0,Adidas,"Made for fast runs on city streets, these shoes have a wide forefoot for added support and stability during side-to-side movement. Flexible cushioning delivers long-lasting comfort and a low-to-the-ground feel.","[""https://shop.adidas.co.in/#!product/BC1040_purebounceplusstreetm""]",1,0
EF0810,2020-04-13T15:06:57,0,Men's adidas Running Solar Blaze Shoes,79.99,0,Adidas,Everything you need for a great run. These shoes have a breathable mesh upper with strategically placed support and flexible cushioning for a bouncy ride. A durable rubber outsole delivers reliable traction over long distances.,"[""https://shop.adidas.co.in/#!product/EF0810_solarblazem""]",1,0
CL9963,2020-04-13T15:06:57,0,Men's adidas Outdoor Elevate 2018 Sandals,27.99,0,Adidas,Stylish and sleek adidas sandals for women are extremely lightweight. Adjustable straps enable optimal fit while the Synthetic upper and soft EVA footbed with fitted heel provide enhanced comfort. Rubber outsole with wet and dry traction pattern keeps you in control.,"[""https://shop.adidas.co.in/#!product/CL9963_elevate2018ms""]",1,0
BB6917,2020-04-13T15:06:57,0,MEN'S ADIDAS RUNNING DURAMO 9 SHOES,65.99,0,Adidas,"These men's versatile running shoes are ideal for the treadmill or the trail. They feature a mesh upper for breathability and a seamless print overlay for additional support. Pillow-soft Cloudfoam cushions every stride, while the durable outsole holds up to everyday wear.","[""https://shop.adidas.co.in/#!product/BB6917_duramo9""]",1,0
CL9938,2020-04-13T15:06:57,0,Men's adidas Outdoor Hoist 2019 Sandals,27.99,0,Adidas,Stylish and sleek adidas Hoist sandals for men. Adjustable straps enable optimal fit while the synthetic leather upper with embossing details for structure and style. The soft EVA footbed provide enhanced comfort. Durable and rugged rubber outsole with wet and dry traction pattern keeps you in control.,"[""https://shop.adidas.co.in/#!product/CL9938_hoist2019""]",1,0
CL9997,2020-04-13T15:06:57,0,Men's adidas Outdoor Argo Trek 19 Shoes,39.99,0,Adidas,Ready for outdoor adventures? These men's trek shoes supplies sure footing for light trails. They feature breathable underlays and synthetic overlays; and EVA midsole cushioning.,"[""https://shop.adidas.co.in/#!product/CL9997_argotrek19""]",1,0
CL7642,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Drogo 2.0 Shoes,26.99,0,Adidas,"Ready for everyday, these men's shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step.","[""https://shop.adidas.co.in/#!product/CL7642_drogo20m""]",1,0
F35040,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Questar BYD Shoes,69.99,0,Adidas,Shoes that respond to your movements. These basketball-inspired trainers have an airy mesh upper that rides on a two-tone outsole. An asymmetrical lacing system adds unassuming style. Plush midsole and sockliner cushioning brings comfort to every step.,"[""https://shop.adidas.co.in/#!product/F35040_questarbyd""]",1,0
CJ8017,2020-04-13T15:06:57,0,MEN'S ADIDAS RUNNING ERDIGA 4.0 SHOES,45.99,0,Adidas,"These Erdiga 4.0 running shoes for men will add a fresh vigour to your workout sessions. Featuring mesh upper and lining, these lace-ups are durable, light in weight and comfortable to wear. Furthermore, the rubber outsole ensures better traction on different surfaces.","[""https://shop.adidas.co.in/#!product/CJ8017_erdiga40""]",1,0
EE9727,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Heawin Shoes,49.99,0,Adidas,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the suede upper provide a signature finish.","[""https://shop.adidas.co.in/#!product/EE9727_heawin""]",1,0
CJ8012,2020-04-13T15:06:57,0,MEN'S ADIDAS RUNNING KYLEN 1.0 SHOES,49.99,0,Adidas,The adidas Kylen 1.0 shoes for men. These lightweight running shoes come in a new upper design which is made low to ground with faster 3-Stripes execution which enhances it's overall appeal along with great fit. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Lightstrike EVA midsole with full Rubber outsole provides durability.,"[""https://shop.adidas.co.in/#!product/CJ8012_kylen10""]",1,0
CL7632,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Drogo Shoes,26.99,0,Adidas,"Ready for everyday, these men's shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step.","[""https://shop.adidas.co.in/#!product/CL7632_drogom""]",1,0
CL7486,2020-04-13T15:06:57,0,Men's adidas Sport Inspired Fassar Shoes,39.99,0,Adidas,"These men's running-inspired shoes feature a Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear.","[""https://shop.adidas.co.in/#!product/CL7486_fassarms""]",1,0
BZ0631,2020-04-13T15:06:57,0,WOMEN's adidas ORIGINALS TUBULAR DAWN SHOES,99.99,0,Adidas,"Never a follower, the Tubular strikes out on its own path. Advancing and evolving the future of streetwear, it blends adidas basketball and running heritage with an experimental spirit.ÃThese women's shoes show off a matte mesh upper with reflective detailing and webbing overlays that secure the laces. They ride on a distinctive Tubular midsole made of soft EVA for a cushioned feel.","[""https://shop.adidas.co.in/#!product/BZ0631_tubulardawnw""]",1,0
D98056,2020-04-13T15:06:57,0,MEN'S ADIDAS FOOTBALL PREDATOR 19.1 TRAINERS,109.99,0,Adidas,"If you can't step up when life spins out of control, step away from the Predators. These football trainers take design cues from their iconic on-pitch counterparts. The knit textile upper wraps around your foot for added stability. A layer of responsive cushioning helps deliver the energy to make sure you're ready for anything.","[""https://shop.adidas.co.in/#!product/D98056_predator191tr""]",1,0
CM4824,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Hyperon 1.0 Shoes,29.99,0,Adidas,"The adidas Hyperon Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground.","[""https://shop.adidas.co.in/#!product/CM4824_hyperon1.0w""]",1,0
CM4825,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Hyperon 1.0 Shoes,29.99,0,Adidas,"The adidas Hyperon Running-inspired shoes for women with new design pattern for any runner looking for trendy yet extremely comfortable running shoe. An excellent combination of breathable Mesh with synthetic overlays on the upper makes it very comfortable for your feet. Durable, non slippery, blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground.","[""https://shop.adidas.co.in/#!product/CM4825_hyperon1.0w""]",1,0
B43753,2020-04-13T15:06:58,0,WOMEN'S ADIDAS SPORT INSPIRED QT FLEX SHOES,55.99,0,Adidas,"Fresh and feminine, these women's shoes are a breezy take on a running look. They feature an airy mesh upper and a thick heel strap, while cushioned Cloudfoam offers all-day comfort.","[""https://shop.adidas.co.in/#!product/B43753_qtflex""]",1,0
FV4349,2020-04-13T15:06:58,0,Women's adidas Originals Magmur Runner Shoes,119.99,0,Adidas,"The over-the top style of early-2000s running style makes a comeback. These shoes show off a glittery mesh, suede and leather upper. A high midsole adds extra height and a sculpted design. Adiprene+ cushioning makes them comfortable.","[""https://shop.adidas.co.in/#!product/FV4349_magmurrunnerw""]",1,0
F36517,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Yatra Shoes,42.99,0,Adidas,"A versatile look that nods to its roots. These running-inspired shoes have an airy mesh upper contrasted with sleek 3-Stripes. The lightweight build keeps you light on your toes, and plush cushioning ensures a smooth ride.","[""https://shop.adidas.co.in/#!product/F36517_yatra""]",1,0
EE8131,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Cloudfoam Racer TR Shoes,55.99,0,Adidas,Exploring any urban environment involves motivation and inspiration. These running-inspired shoes are built to keep up with fast-paced streets. They feature pillow-soft cushioning and a soft OrthoLiteÂ® sockliner to keep feet feeling energised. The two-tone knit upper features signature 3-Stripes.,"[""https://shop.adidas.co.in/#!product/EE8131_cfracertr""]",1,0
EE9737,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Run 60s Shoes,49.99,0,Adidas,Celebrate an era of breaking barriers in sport. These '60s running-inspired shoes showcase a retro look for today's streets. The classic nylon and suede-like upper rides above a lightweight EVA midsole that brings modern cushioning to an old-school design. Iconic 3-Stripes show your adidas pride.,"[""https://shop.adidas.co.in/#!product/EE9737_run60s""]",1,0
EF1060,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Crazychaos Shoes,65.99,0,Adidas,"A runner inspired look fueled by confidence. These shoes show off uncompromising style in a bulky, retro-inspired build. The smooth leather upper and plush cushioning ensures a smooth, comfortable ride.","[""https://shop.adidas.co.in/#!product/EF1060_crazychaos""]",1,0
EE9938,2020-04-13T15:06:58,0,Women's adidas Running EnergyFalcon X Shoes,65.99,0,Adidas,"When you dig deep to reach your goals, these running shoes offer the support and stability you need. Every step feels pillow-soft with plush cushioning and an OrthoLiteÂ® sockliner for comfort. A flowing TPU heel counter and thin support cage keep the foot centred and stable. The durable outsole is made for logging many miles.","[""https://shop.adidas.co.in/#!product/EE9938_energyfalconx""]",1,0
EE8353,2020-04-13T15:06:58,0,Women's adidas Running Duramo 9 Shoes,59.99,0,Adidas,"These women's neutral running shoes will get you on the road to your goals. A sandwich mesh upper offers lightweight breathability, while a seamless print overlay adds support for a stable stride. The midsole offers pillow-soft Cloudfoam cushioning that eases every stride.","[""https://shop.adidas.co.in/#!product/EE8353_duramo9""]",1,0
EF0452,2020-04-13T15:06:58,0,Women's adidas Sport Inspired Archivo Shoes,49.99,0,Adidas,A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style.,"[""https://shop.adidas.co.in/#!product/EF0452_archivo""]",1,0
EE5170,2020-04-13T15:06:58,0,Women's adidas Originals NMD_R1 Shoes,129.99,0,Adidas,"Taking style cues from premium technical outerwear, these shoes blend adidas archive heritage with modern comfort. Their streamlined shape reinterprets 1980s racer style. A knit upper shows off embossed 3-Stripes. The Boost midsole returns energy with every stride. EVA accent plugs add colour pops.","[""https://shop.adidas.co.in/#!product/EE5170_nmd_r1w""]",1,0
EE5153,2020-04-13T15:06:58,0,Women's adidas Originals EQT Gazelle Shoes,89.99,0,Adidas,"The Equipment Gazelle takes inspiration from a late '90s running style. Featuring a lightweight textile upper, these trainers fuse the archive design with modern details. Supple leather overlays combine with bright colours to give an authentic '90s and early '00s look.","[""https://shop.adidas.co.in/#!product/EE5153_eqtgazellew""]",1,0
